year,mean_cell_exceedance_class,dominant_gridcell_decision,Province,District,mean_exceedance_probability,area_prop_yes,area_prop_uncertain,area_prop_no,decision_valid_raster_area_km2,decision_aggregation_method,decision_fallback_distance_km,decision_fallback_cell_longitude,decision_fallback_cell_latitude,mean_exceedance_probability_pct,area_pct_yes,area_pct_uncertain,area_pct_no
2022,Uncertain,Uncertain,Niassa,Mecula,0.42969681476141364,0,1,0,17683.47062430748,area_weighted_exact,NA,NA,NA,42.96968147614136,0,100,0
2022,Uncertain,Uncertain,Niassa,Metarica,0.3394591394448529,0,0.9187404999043376,0.08125950009566187,4859.419434926709,area_weighted_exact,NA,NA,NA,33.94591394448529,0,91.87404999043376,8.125950009566187
2022,No,No,Niassa,Muembe,0.10493420657442377,0,0.14560316467775403,0.8543968353222464,5801.928923350374,area_weighted_exact,NA,NA,NA,10.493420657442378,0,14.560316467775403,85.43968353222465
2022,Uncertain,Uncertain,Niassa,N'gaúma,0.308455655718927,0.012930612133303028,0.6246339742649373,0.36243541360176035,2965.1330483149395,area_weighted_exact,NA,NA,NA,30.845565571892703,1.2930612133303028,62.46339742649373,36.24354136017603
2022,Uncertain,Uncertain,Niassa,Nipepe,0.39083149436870873,0.008400162093783749,0.920009252607304,0.071590585298911,5000.3399270554955,area_weighted_exact,NA,NA,NA,39.083149436870876,0.840016209378375,92.0009252607304,7.159058529891101
2022,Uncertain,Uncertain,Niassa,Sanga,0.23004356386769848,0,0.6495985340734223,0.3504014659265778,12270.233129848348,area_weighted_exact,NA,NA,NA,23.004356386769846,0,64.95985340734222,35.04014659265778
2022,No,No,Sofala,Beira,0.05232980270592353,0,0.09048818725777476,0.9095118127422251,598.8563829168409,area_weighted_exact,NA,NA,NA,5.232980270592353,0,9.048818725777476,90.95118127422252
2022,No,No,Sofala,Búzi,0.18516693483312616,0,0.41216745229485496,0.5878325477051437,7079.746341075405,area_weighted_exact,NA,NA,NA,18.516693483312615,0,41.2167452294855,58.78325477051437
2022,No,No,Sofala,Caia,0.1884798735186361,0,0.49291401149118913,0.5070859885088091,3583.8748999644604,area_weighted_exact,NA,NA,NA,18.84798735186361,0,49.29140114911891,50.70859885088092
2022,No,No,Sofala,Chemba,0.07924214835126707,0,0.12693276474970416,0.8730672352502958,3977.6398538789254,area_weighted_exact,NA,NA,NA,7.9242148351267065,0,12.693276474970416,87.30672352502958
2022,Uncertain,Uncertain,Sofala,Cheringoma,0.46602612180289954,0.007431268282577727,0.9578782948245335,0.03469043689288823,7064.296502085632,area_weighted_exact,NA,NA,NA,46.60261218028995,0.7431268282577728,95.78782948245335,3.4690436892888226
2022,No,No,Sofala,Chibabava,0.17640713312524509,0,0.43172495882125556,0.5682750411787467,6994.928333987966,area_weighted_exact,NA,NA,NA,17.640713312524507,0,43.17249588212555,56.827504117874675
2022,Uncertain,Uncertain,Sofala,Dondo,0.30785306394691386,0.04911326726682339,0.5911580019228216,0.35972873081035506,2279.8842014001402,area_weighted_exact,NA,NA,NA,30.785306394691386,4.911326726682339,59.115800192282165,35.97287308103551
2022,Uncertain,Uncertain,Sofala,Machanga,0.3522075203584042,0,0.9384216110158801,0.06157838898411988,5484.519232124451,area_weighted_exact,NA,NA,NA,35.22075203584042,0,93.842161101588,6.157838898411988
2022,Uncertain,No,Sofala,Marínguè,0.2189060744378556,0.01781211723846692,0.4491841597934378,0.5330037229680941,6149.887042372368,area_weighted_exact,NA,NA,NA,21.89060744378556,1.7812117238466918,44.91841597934378,53.30037229680941
2022,Uncertain,Uncertain,Sofala,Marromeu,0.5972327840156498,0.13827944241425225,0.8505811784636184,0.011139379122128788,5665.862664551121,area_weighted_exact,NA,NA,NA,59.72327840156498,13.827944241425225,85.05811784636184,1.1139379122128787
2022,Uncertain,Uncertain,Sofala,Muanza,0.4748569289077264,0.029144556494751596,0.9630513092743597,0.007804134230888775,7341.9242688972045,area_weighted_exact,NA,NA,NA,47.48569289077264,2.9144556494751597,96.30513092743597,0.7804134230888775
2022,Uncertain,Uncertain,Sofala,Nhamatanda,0.3746618797277593,0.08324495007232686,0.6798962500149773,0.23685879991269482,4015.780822235519,area_weighted_exact,NA,NA,NA,37.46618797277593,8.324495007232686,67.98962500149773,23.68587999126948
2022,No,No,Tete,Angónia,0.0528951278647983,0,0.1117367686961802,0.8882632313038197,3104.377841403821,area_weighted_exact,NA,NA,NA,5.28951278647983,0,11.173676869618019,88.82632313038197
2022,No,No,Tete,Cahora-Bassa,0.16058469782746293,0,0.45700730675349016,0.5429926932465092,8542.95398936535,area_weighted_exact,NA,NA,NA,16.058469782746293,0,45.700730675349014,54.29926932465092
2022,No,No,Tete,Changara,0.05979489840910566,0,0.013573739289699124,0.9864262607103009,6062.136641791855,area_weighted_exact,NA,NA,NA,5.979489840910566,0,1.3573739289699123,98.6426260710301
2022,No,No,Tete,Marara,0.05515919601639194,0,0.013230979842752405,0.9867690201572477,2710.1228023951007,area_weighted_exact,NA,NA,NA,5.515919601639194,0,1.3230979842752404,98.67690201572476
2022,No,No,Tete,Chifunde,0.14289055966703673,0,0.2520756169432164,0.7479243830567833,9246.941398174327,area_weighted_exact,NA,NA,NA,14.289055966703673,0,25.20756169432164,74.79243830567833
2022,No,No,Tete,Chiúta,0.09237009333066541,0,0.090877530110209,0.909122469889791,7112.910354909944,area_weighted_exact,NA,NA,NA,9.237009333066542,0,9.0877530110209,90.91224698897909
2022,No,No,Tete,Macanga,0.12643325344983153,0,0.16345764630795423,0.8365423536920457,7086.916233582106,area_weighted_exact,NA,NA,NA,12.643325344983152,0,16.345764630795422,83.65423536920457
2022,No,No,Tete,Mágoè,0.13012806504488683,0,0.23605341458996446,0.7639465854100358,7650.276981667397,area_weighted_exact,NA,NA,NA,13.012806504488683,0,23.605341458996445,76.39465854100358
2022,No,No,Tete,Marávia,0.11323586597052215,0,0.14171940960368246,0.8582805903963187,16181.036571163779,area_weighted_exact,NA,NA,NA,11.323586597052216,0,14.171940960368246,85.82805903963187
2022,No,No,Tete,Moatize,0.16722282196430158,0,0.45680521538107494,0.5431947846189252,8303.454149686177,area_weighted_exact,NA,NA,NA,16.722282196430157,0,45.68052153810749,54.31947846189252
2022,Uncertain,Uncertain,Tete,Dôa,0.3056659095465449,0,0.7407174841019152,0.2592825158980852,3498.214736338154,area_weighted_exact,NA,NA,NA,30.566590954654487,0,74.07174841019152,25.92825158980852
2022,No,No,Tete,Mutarara,0.1116191098515449,0.014239904442768769,0.1115086976931946,0.8742513978640362,2511.843215356072,area_weighted_exact,NA,NA,NA,11.16191098515449,1.423990444276877,11.15086976931946,87.42513978640362
2022,No,No,Tete,Tete,1.7493180003613247e-4,0,0,1,257.81326305357993,area_weighted_exact,NA,NA,NA,0.017493180003613246,0,0,100
2022,No,No,Tete,Tsangano,0.0650351472815945,0,0.1480744789936739,0.851925521006326,3600.2515241535575,area_weighted_exact,NA,NA,NA,6.50351472815945,0,14.807447899367391,85.1925521006326
2022,No,Uncertain,Tete,Zumbo,0.1980255788538432,0,0.5687550149991379,0.4312449850008601,11545.845067397402,area_weighted_exact,NA,NA,NA,19.80255788538432,0,56.875501499913796,43.12449850008601
2022,Uncertain,Uncertain,Zambézia,Alto Molócuè,0.5001673428617641,0.10405141340239257,0.788441693560607,0.10750689303700005,6340.119478940637,area_weighted_exact,NA,NA,NA,50.016734286176415,10.405141340239258,78.8441693560607,10.750689303700005
2022,Uncertain,Uncertain,Zambézia,Chinde,0.6316754248104144,0.13159443330130569,0.8684055666986942,0,2847.540294153646,area_weighted_exact,NA,NA,NA,63.16754248104144,13.159443330130568,86.84055666986941,0
2022,Uncertain,Uncertain,Zambézia,Luabo,0.6989711538915468,0.3800524616439319,0.600874287134365,0.01907325122170312,1102.4943833207733,area_weighted_exact,NA,NA,NA,69.89711538915469,38.00524616439319,60.087428713436495,1.907325122170312
2022,Uncertain,Uncertain,Zambézia,Gilé,0.5936001977517754,0.10525281391581055,0.8947471860841906,0,8977.16664779572,area_weighted_exact,NA,NA,NA,59.36001977517754,10.525281391581055,89.47471860841905,0
2022,Uncertain,Uncertain,Zambézia,Gurué,0.334005478401141,0.05586465762058713,0.49389258702686584,0.45024275535254643,5643.069015448135,area_weighted_exact,NA,NA,NA,33.4005478401141,5.586465762058713,49.38925870268658,45.024275535254645
2022,Uncertain,Uncertain,Zambézia,Ile,0.42074794094956586,0.03996528945124898,0.83265623729793,0.12737847325082055,2933.5346191349017,area_weighted_exact,NA,NA,NA,42.07479409495659,3.9965289451248975,83.265623729793,12.737847325082056
2022,Uncertain,Uncertain,Zambézia,Mulevala,0.7569389083156377,0.29244559740664944,0.7075544025933502,0,2701.0215508537267,area_weighted_exact,NA,NA,NA,75.69389083156378,29.244559740664943,70.75544025933502,0
2022,Uncertain,Uncertain,Zambézia,Inhassunge,0.3931908070911194,0,0.7482274738833233,0.2517725261166768,704.5792729672821,area_weighted_exact,NA,NA,NA,39.319080709111944,0,74.82274738833233,25.177252611667676
2022,Uncertain,Uncertain,Zambézia,Lugela,0.5754677580653749,0.01759927816485191,0.9598891513528025,0.022511570482345315,6127.573048141531,area_weighted_exact,NA,NA,NA,57.54677580653749,1.759927816485191,95.98891513528025,2.2511570482345316
2022,Uncertain,Uncertain,Zambézia,Maganja da Costa,0.5140124477988844,0.024325563730862084,0.9128316804692125,0.06284275579992564,2803.799468990544,area_weighted_exact,NA,NA,NA,51.401244779888444,2.4325563730862085,91.28316804692125,6.284275579992564
2022,Uncertain,Uncertain,Zambézia,Mocubela,0.6883389003660515,0.23977652397971694,0.7602234760202838,0,4684.17753631123,area_weighted_exact,NA,NA,NA,68.83389003660515,23.977652397971696,76.02234760202839,0
2022,Uncertain,Uncertain,Zambézia,Milange,0.2827710215788978,0,0.5662574502418197,0.43374254975818016,5416.340008178124,area_weighted_exact,NA,NA,NA,28.27710215788978,0,56.625745024181974,43.37425497581802
2022,No,No,Zambézia,Molumbo,0.10394009723751725,0,0.08174566938129042,0.9182543306187094,4101.424765772261,area_weighted_exact,NA,NA,NA,10.394009723751726,0,8.174566938129042,91.82543306187094
2022,Uncertain,Uncertain,Zambézia,Mocuba,0.5812727945583956,0.1991994575291283,0.7779537203597544,0.022846822111118516,8772.512015466422,area_weighted_exact,NA,NA,NA,58.12727945583956,19.91994575291283,77.79537203597545,2.2846822111118517
2022,Uncertain,Uncertain,Zambézia,Mopeia,0.40562959415184474,0.03253599565167732,0.8796609443535679,0.08780305999475553,7656.790168452209,area_weighted_exact,NA,NA,NA,40.56295941518447,3.253599565167732,87.9660944353568,8.780305999475553
2022,Uncertain,Uncertain,Zambézia,Derre,0.3863545074202023,0.006887005680495489,0.93444034509311,0.05867264922639454,4746.85149417772,area_weighted_exact,NA,NA,NA,38.635450742020225,0.6887005680495489,93.444034509311,5.867264922639454
2022,Uncertain,Uncertain,Zambézia,Morrumbala,0.470586987698872,0.095165240770297,0.7368160798819493,0.16801867934775377,7970.6728579017645,area_weighted_exact,NA,NA,NA,47.0586987698872,9.5165240770297,73.68160798819493,16.801867934775377
2022,Uncertain,Uncertain,Zambézia,Namacurra,0.5630891787840224,0.19985774966056194,0.6799951157545591,0.1201471345848788,2006.1003639470937,area_weighted_exact,NA,NA,NA,56.30891787840224,19.985774966056194,67.99951157545591,12.01471345848788
2022,Uncertain,Uncertain,Zambézia,Namarroi,0.3943312958021659,0,0.9546100859775939,0.04538991402240612,3060.854182947534,area_weighted_exact,NA,NA,NA,39.433129580216594,0,95.46100859775939,4.538991402240613
2022,Uncertain,Uncertain,Zambézia,Nicoadala,0.2603246918990349,0,0.6971576950831987,0.3028423049168003,2763.477509694292,area_weighted_exact,NA,NA,NA,26.03246918990349,0,69.71576950831987,30.28423049168003
2022,Uncertain,Uncertain,Zambézia,Pebane,0.6977926383289034,0.20378898452432168,0.7938286722899004,0.002382343185776556,9695.7257967971509,area_weighted_exact,NA,NA,NA,69.77926383289034,20.378898452432168,79.38286722899004,0.2382343185776556
2022,Uncertain,Uncertain,Manica,Gondola,0.5650035603592178,0.34126136382289224,0.415960511124085,0.24277812505302254,2682.604061402877,area_weighted_exact,NA,NA,NA,56.50035603592178,34.126136382289225,41.5960511124085,24.277812505302254
2022,Uncertain,Uncertain,Manica,Macate,0.26489014007380624,0,0.5166482298087542,0.4833517701912462,1779.5191227891503,area_weighted_exact,NA,NA,NA,26.489014007380625,0,51.66482298087543,48.33517701912462
2022,No,No,Manica,Báruè,0.14048638887152196,0,0.25072777017896103,0.7492722298210384,5697.794353998076,area_weighted_exact,NA,NA,NA,14.048638887152196,0,25.072777017896104,74.92722298210384
2022,Uncertain,Uncertain,Sofala,Gorongosa,0.528496711517992,0.08374730437590616,0.836554769168397,0.07969792645569501,6778.1808596131195,area_weighted_exact,NA,NA,NA,52.84967115179921,8.374730437590616,83.6554769168397,7.969792645569501
2022,No,No,Manica,Macossa,0.15409706422816635,0,0.25017462466683055,0.7498253753331705,9563.28733103654,area_weighted_exact,NA,NA,NA,15.409706422816635,0,25.017462466683053,74.98253753331706
2022,Uncertain,Uncertain,Nampula,Meconta,0.712471231028964,0.35370586290448414,0.6196973983598371,0.02659673873567897,3677.238790382888,area_weighted_exact,NA,NA,NA,71.24712310289641,35.370586290448415,61.9697398359837,2.659673873567897
2022,Yes,Yes,Nampula,Mogovolas,0.8465361730114923,0.6876965376357123,0.31230346236428785,0,4710.966454758345,area_weighted_exact,NA,NA,NA,84.65361730114923,68.76965376357123,31.230346236428787,0
2022,Uncertain,Uncertain,Nampula,Muecate,0.7523109035133514,0.40945945060514993,0.5892691503553315,0.0012713990395163536,4106.300511394363,area_weighted_exact,NA,NA,NA,75.23109035133514,40.945945060514994,58.92691503553314,0.12713990395163535
2022,Uncertain,Yes,Nampula,Nampula,0.5386507608472885,0.38186468252852623,0.3446670804757636,0.27346823699571055,1647.5004206104234,area_weighted_exact,NA,NA,NA,53.86507608472885,38.18646825285262,34.46670804757636,27.346823699571054
2022,No,No,Zambézia,Quelimane,0.0760804731407659,8.610157535605879e-4,0.11668048535042551,0.882458498896014,536.1446613042555,area_weighted_exact,NA,NA,NA,7.60804731407659,0.0861015753560588,11.668048535042551,88.2458498896014
2022,Uncertain,Uncertain,Manica,Sussundenga,0.28681629566797323,0.00413915836982216,0.6323518081507558,0.36350903347942304,6989.907878569145,area_weighted_exact,NA,NA,NA,28.681629566797323,0.413915836982216,63.23518081507557,36.35090334794231
2022,Uncertain,Uncertain,Manica,Vanduzi,0.45777393213888506,0.05528276904793231,0.7101765747125441,0.23454065623952328,3160.5789375168374,area_weighted_exact,NA,NA,NA,45.77739321388851,5.528276904793231,71.01765747125441,23.454065623952328
2022,Uncertain,Uncertain,Gaza,Mapai,0.23523915340482926,0,0.7885407089878456,0.2114592910121518,11401.490219566738,area_weighted_exact,NA,NA,NA,23.523915340482926,0,78.85407089878456,21.14592910121518
2022,No,No,Gaza,Chongoene,0.04042904772514959,0,0.04278584266713283,0.9572141573328667,1354.1459589967887,area_weighted_exact,NA,NA,NA,4.042904772514959,0,4.278584266713283,95.72141573328668
2023,No,No,Maputo Cidade,KaMavota,5.9909494502903105e-6,0,0,1,56.8188150546852,area_weighted_exact,NA,NA,NA,5.99094945029031e-4,0,0,100
2023,No,No,Maputo Cidade,KaMaxaqueni,2.148584709572397e-13,0,0,1,11.850935582738565,area_weighted_exact,NA,NA,NA,2.1485847095723972e-11,0,0,100
2023,No,No,Maputo Cidade,KaMphumo,1.9664309591945052e-13,0,0,1,3.0141047119047504,area_weighted_exact,NA,NA,NA,1.966430959194505e-11,0,0,100
2023,No,No,Maputo Cidade,KaMubukwana,7.84806468213156e-9,0,0,1,48.05237792833961,area_weighted_exact,NA,NA,NA,7.84806468213156e-7,0,0,100
2023,No,No,Maputo Cidade,KaNyaka,0.12833337485790253,0,0,1,0,nearest_valid_cell_fallback,28.470747390997637,32.923470047686784,-26.28056200093588,12.833337485790253,0,0,100
2023,No,No,Maputo Cidade,KaTembe,0.035462975182922914,0,0,1,71.42290216522747,area_weighted_exact,NA,NA,NA,3.5462975182922913,0,0,100
2023,No,No,Maputo Cidade,Nlhamankulu,0,0,0,1,6.48370956466289,area_weighted_exact,NA,NA,NA,0,0,0,100
2023,No,No,Cabo Delgado,Ancuabe,0.17064414780027934,0,0.40439237412284484,0.595607625877156,4921.311869800044,area_weighted_exact,NA,NA,NA,17.064414780027935,0,40.439237412284484,59.5607625877156
2023,Uncertain,Uncertain,Cabo Delgado,Balama,0.40563049385166366,0.06303056318104258,0.7837743605954359,0.15319507622352038,5497.671198481446,area_weighted_exact,NA,NA,NA,40.563049385166366,6.303056318104258,78.3774360595436,15.319507622352038
2023,Uncertain,Uncertain,Cabo Delgado,Chiúre,0.39778509376867704,0.05291533426035449,0.6478365034908318,0.2992481622488138,5348.273379890684,area_weighted_exact,NA,NA,NA,39.7785093768677,5.291533426035449,64.78365034908317,29.92481622488138
2023,No,No,Cabo Delgado,Ibo,0.1341119408607483,0,0,1,0,nearest_valid_cell_fallback,9.013244003859649,40.50972644396059,-12.325885022391939,13.411194086074829,0,0,100
2023,Uncertain,Uncertain,Cabo Delgado,Macomia,0.37084066385121106,0.06924302405267063,0.6191025383250325,0.31165443762229716,4146.357749099166,area_weighted_exact,NA,NA,NA,37.084066385121105,6.924302405267063,61.91025383250325,31.165443762229717
2023,No,No,Cabo Delgado,Mecúfi,0.18361304847903415,0,0.4522328695816945,0.5477671304183055,1224.3274541049116,area_weighted_exact,NA,NA,NA,18.361304847903416,0,45.22328695816945,54.77671304183055
2023,Uncertain,Uncertain,Cabo Delgado,Meluco,0.2444606330941798,0,0.828403695101708,0.17159630489829344,5729.014605867038,area_weighted_exact,NA,NA,NA,24.44606330941798,0,82.8403695101708,17.159630489829343
2023,No,No,Cabo Delgado,Metuge,0.13902236861898182,0,0.3450836190231998,0.6549163809768003,1303.3688831716665,area_weighted_exact,NA,NA,NA,13.902236861898182,0,34.508361902319976,65.49163809768002
2023,No,No,Cabo Delgado,Mocímboa da Praia,0.1934044901486548,0,0.40900399856548947,0.5909960014345084,3350.8654040090505,area_weighted_exact,NA,NA,NA,19.34044901486548,0,40.900399856548944,59.099600143450836
2023,Uncertain,Uncertain,Cabo Delgado,Montepuez,0.26182941004248034,0,0.7118470476653189,0.28815295233468086,17805.39640405698,area_weighted_exact,NA,NA,NA,26.182941004248033,0,71.1847047665319,28.815295233468085
2023,Uncertain,Uncertain,Cabo Delgado,Mueda,0.230154976126346,0,0.7214681810966185,0.2785318189033833,11152.760415600105,area_weighted_exact,NA,NA,NA,23.0154976126346,0,72.14681810966185,27.85318189033833
2023,No,No,Cabo Delgado,Muidumbe,0.06588597909262184,0,0.07474855064877838,0.9252514493512219,2095.7918785226193,area_weighted_exact,NA,NA,NA,6.588597909262184,0,7.474855064877837,92.5251449351222
2023,Uncertain,Uncertain,Cabo Delgado,Namuno,0.4521736044624461,0.04383145642734545,0.8469572860142763,0.10921125755837645,5980.892294927423,area_weighted_exact,NA,NA,NA,45.21736044624461,4.3831456427345445,84.69572860142763,10.921125755837645
2023,No,No,Cabo Delgado,Nangade,0.16766426808853613,0,0.4194756251168633,0.5805243748831364,2867.8718541406356,area_weighted_exact,NA,NA,NA,16.766426808853613,0,41.94756251168633,58.052437488313636
2023,Uncertain,Uncertain,Cabo Delgado,Palma,0.4218559395591083,0,0.994041950699905,0.005958049300095095,3200.829308463472,area_weighted_exact,NA,NA,NA,42.185593955910825,0,99.4041950699905,0.5958049300095094
2023,No,No,Cabo Delgado,Pemba,0.009049861083076732,0,0,1,113.9895955423625,area_weighted_exact,NA,NA,NA,0.9049861083076732,0,0,100
2023,No,No,Cabo Delgado,Quissanga,0.18153269250353016,0,0.4458869472772678,0.5541130527227324,2049.3332291390257,area_weighted_exact,NA,NA,NA,18.153269250353016,0,44.58869472772678,55.41130527227324
2023,Uncertain,No,Gaza,Bilene,0.20563319594122445,0.045736475827380656,0.2954784566688324,0.6587850675037868,1587.0846573048068,area_weighted_exact,NA,NA,NA,20.563319594122444,4.573647582738065,29.547845666883237,65.87850675037869
2023,No,No,Gaza,Chibuto,0.16713347682304963,0.02399300846895826,0.20229587699755525,0.7737111145334875,5521.56185844714,area_weighted_exact,NA,NA,NA,16.713347682304963,2.399300846895826,20.229587699755523,77.37111145334875
2023,Uncertain,Uncertain,Gaza,Chicualacuala,0.3274764096775801,0,0.8711147370120131,0.12888526298798555,11149.428022156691,area_weighted_exact,NA,NA,NA,32.74764096775801,0,87.11147370120132,12.888526298798556
2023,Uncertain,Uncertain,Gaza,Chigubo,0.23727125238990862,0,0.7420504438963496,0.2579495561036504,10321.090779254524,area_weighted_exact,NA,NA,NA,23.727125238990862,0,74.20504438963495,25.79495561036504
2023,No,No,Gaza,Chókwè,0.08068164684938926,0.00789116021133941,0.10196720491531211,0.8901416348733489,2444.4649751563247,area_weighted_exact,NA,NA,NA,8.068164684938926,0.7891160211339411,10.196720491531211,89.01416348733488
2023,Uncertain,No,Gaza,Limpopo,0.30314092618836425,0.15757616232746471,0.33706683235341717,0.5053570053191183,1590.1066980998437,area_weighted_exact,NA,NA,NA,30.314092618836426,15.757616232746471,33.706683235341714,50.53570053191183
2023,No,No,Gaza,Guijá,0.11665144562150855,0,0.18227250810853213,0.8177274918914683,4162.656055988726,area_weighted_exact,NA,NA,NA,11.665144562150855,0,18.227250810853214,81.77274918914684
2023,Uncertain,Uncertain,Gaza,Mabalane,0.22718309855235275,0,0.5786082883606855,0.42139171163931727,8929.073219463538,area_weighted_exact,NA,NA,NA,22.718309855235276,0,57.86082883606854,42.13917116393173
2023,Uncertain,Uncertain,Gaza,Mandlakazi,0.336609857947403,0.06560714779401126,0.5830523857556957,0.35134046645029393,2789.7285874776526,area_weighted_exact,NA,NA,NA,33.6609857947403,6.560714779401127,58.305238575569575,35.13404664502939
2023,Uncertain,Uncertain,Gaza,Massangena,0.2927365814447392,0,0.8701776595821561,0.1298223404178444,7469.801929930163,area_weighted_exact,NA,NA,NA,29.27365814447392,0,87.0177659582156,12.98223404178444
2023,Uncertain,Uncertain,Gaza,Massingir,0.21470434706039937,0,0.586967209223387,0.4130327907766132,5423.261915697852,area_weighted_exact,NA,NA,NA,21.47043470603994,0,58.6967209223387,41.30327907766132
2023,No,No,Gaza,Xai-Xai,0.04276976648690128,0,0.14811796346297285,0.8518820365370271,129.39311157670173,area_weighted_exact,NA,NA,NA,4.276976648690128,0,14.811796346297285,85.18820365370271
2023,Uncertain,Uncertain,Inhambane,Funhalouro,0.3139002821872877,0,0.9286959477215684,0.07130405227843067,13621.739552408295,area_weighted_exact,NA,NA,NA,31.390028218728773,0,92.86959477215684,7.130405227843068
2023,Uncertain,Uncertain,Inhambane,Govuro,0.2623869563628009,0,0.6434788925402527,0.356521107459747,3828.101182281183,area_weighted_exact,NA,NA,NA,26.23869563628009,0,64.34788925402528,35.6521107459747
2023,Uncertain,Yes,Inhambane,Homoíne,0.79430665086672,0.588533836593754,0.4029600924410702,0.008506070965176176,1917.006644200861,area_weighted_exact,NA,NA,NA,79.43066508667201,58.8533836593754,40.29600924410702,0.8506070965176176
2023,No,No,Inhambane,Inhambane,0.16015004036783248,0,0.2541176432678476,0.7458823567321522,106.95231630224511,area_weighted_exact,NA,NA,NA,16.01500403678325,0,25.41176432678476,74.58823567321522
2023,Uncertain,Uncertain,Inhambane,Inharrime,0.7185307737574858,0.3892080508692271,0.5783552793771545,0.0324366697536182,2599.520507879904,area_weighted_exact,NA,NA,NA,71.85307737574857,38.92080508692271,57.83552793771545,3.24366697536182
2023,No,No,Inhambane,Inhassoro,0.10058116309656925,0,0.030414570055982863,0.9695854299440173,4636.055641341526,area_weighted_exact,NA,NA,NA,10.058116309656926,0,3.041457005598286,96.95854299440172
2023,Uncertain,Uncertain,Inhambane,Jangamo,0.6320849490911861,0.37794835789112197,0.5473576702400902,0.07469397186878798,989.2474993787719,area_weighted_exact,NA,NA,NA,63.208494909118606,37.7948357891122,54.73576702400902,7.4693971868787985
2023,Uncertain,Uncertain,Inhambane,Mabote,0.27991656103027435,0.0018586010850111716,0.7780135451090763,0.22012785380591182,15306.272963426696,area_weighted_exact,NA,NA,NA,27.991656103027434,0.18586010850111717,77.80135451090763,22.012785380591183
2023,Uncertain,Uncertain,Inhambane,Massinga,0.3496061597718778,0.0926783930819077,0.6722318155754262,0.23508979134266536,7173.7213241248155,area_weighted_exact,NA,NA,NA,34.96061597718778,9.26783930819077,67.22318155754262,23.508979134266536
2023,Uncertain,No,Inhambane,Maxixe,0.5195469254637735,0.41022724403240435,0.13322222954887342,0.4565505264187223,115.99952415786196,area_weighted_exact,NA,NA,NA,51.954692546377345,41.02272440324043,13.32222295488734,45.65505264187223
2023,Uncertain,Uncertain,Inhambane,Morrumbene,0.650324450762906,0.35706076357783484,0.6122398737651585,0.0306993626570057,2487.8270038273827,area_weighted_exact,NA,NA,NA,65.0324450762906,35.70607635778348,61.22398737651585,3.06993626570057
2023,Uncertain,Uncertain,Inhambane,Panda,0.5319790639144786,0.10020160451434225,0.8367562597934557,0.06304213569220135,6843.419001673211,area_weighted_exact,NA,NA,NA,53.19790639144786,10.020160451434226,83.67562597934557,6.304213569220135
2023,Uncertain,No,Inhambane,Vilankulo,0.2122343967606567,0.026370741637147605,0.39470165038792254,0.5789276079749278,5405.629376569867,area_weighted_exact,NA,NA,NA,21.22343967606567,2.6370741637147606,39.47016503879225,57.892760797492784
2023,Uncertain,Yes,Inhambane,Zavala,0.5594204518606393,0.3881586688615414,0.3827620651246317,0.22907926601382625,1778.127123156096,area_weighted_exact,NA,NA,NA,55.94204518606393,38.81586688615414,38.27620651246317,22.907926601382623
2023,No,No,Manica,Chimoio,0.007029690894952919,0,0,1,174.42410242870181,area_weighted_exact,NA,NA,NA,0.7029690894952919,0,0,100
2023,No,No,Manica,Guro,0.038829571387002354,0,0.00816190086751079,0.9918380991324893,6929.747581522938,area_weighted_exact,NA,NA,NA,3.8829571387002355,0,0.8161900867510791,99.18380991324894
2023,Uncertain,Uncertain,Manica,Machaze,0.23375262778457165,0,0.6345279207119263,0.3654720792880722,13282.71523334556,area_weighted_exact,NA,NA,NA,23.375262778457166,0,63.45279207119263,36.54720792880722
2023,Uncertain,Uncertain,Manica,Manica,0.26825016378695854,0.01242224583522168,0.5047073930453713,0.48287036111940695,2341.055990046743,area_weighted_exact,NA,NA,NA,26.825016378695853,1.242224583522168,50.470739304537126,48.287036111940694
2023,Uncertain,No,Manica,Mossurize,0.22469463372961246,0.03656340165227221,0.3097924640293722,0.6536441343183551,4860.371963229896,area_weighted_exact,NA,NA,NA,22.469463372961247,3.656340165227221,30.97924640293722,65.36441343183552
2023,No,No,Manica,Tambara,0.1438893023730853,0,0.30918573798128757,0.690814262018713,4284.601821031444,area_weighted_exact,NA,NA,NA,14.38893023730853,0,30.918573798128758,69.0814262018713
2023,No,No,Maputo,Boane,0.015145716289300813,0,0.004939397683490144,0.9950606023165098,753.9186114573357,area_weighted_exact,NA,NA,NA,1.5145716289300812,0,0.4939397683490144,99.50606023165098
2023,No,No,Maputo,Magude,0.16762556520818217,0,0.4233458923958734,0.5766541076041257,6911.108249847907,area_weighted_exact,NA,NA,NA,16.762556520818215,0,42.33458923958734,57.66541076041257
2023,No,No,Maputo,Manhiça,0.020309119828731605,0,0.00687040911778274,0.9931295908822172,2249.5779276112175,area_weighted_exact,NA,NA,NA,2.0309119828731603,0,0.687040911778274,99.31295908822172
2023,No,No,Maputo,Marracuene,5.771562741982584e-4,0,0,1,622.9732196591104,area_weighted_exact,NA,NA,NA,0.05771562741982584,0,0,100
2023,No,No,Maputo,Matola,2.800800276132438e-5,0,0,1,311.59618042144854,area_weighted_exact,NA,NA,NA,0.002800800276132438,0,0,100
